Tag URL,line1,line2
https://www.rekhta.org/tags/aangan-shayari/couplets,dil ke āñgan meñ ubhartā hai tirā aks-e-jamīl,chāñdnī raat meñ ho raat kī raanī jaise
https://www.rekhta.org/tags/aangan-shayari/couplets,dil ke aangan mein ubharta hai tera aks-e-jamil,chandni raat mein ho raat ki rani jaise
https://www.rekhta.org/tags/aangan-shayari/couplets,jaane kis kirdār kī kaa.ī mere ghar meñ aa pahuñchī,ab to 'zafar' chalnā hai mushkil āñgan kī chiknā.ī meñ
https://www.rekhta.org/tags/aangan-shayari/couplets,jaane kis kirdar ki kai mere ghar mein aa pahunchi,ab to 'zafar' chalna hai mushkil aangan ki chiknai mein
https://www.rekhta.org/tags/aangan-shayari/couplets,āñgan meñ ye raat kī raanī sāñpoñ kā ghar kaaT ise,kamra albatta suunā hai kone meñ guldān lagā
https://www.rekhta.org/tags/aangan-shayari/couplets,aangan mein ye raat ki rani sanpon ka ghar kaT ise,kamra albatta suna hai kone mein guldan laga
https://www.rekhta.org/tags/aangan-shayari/couplets,ḳhākistar-e-jāñ ko mirī mahkā.e thā lekin,juuhī kā vo paudhā mire āñgan meñ nahīñ thā
https://www.rekhta.org/tags/aangan-shayari/couplets,KHakistar-e-jaan ko meri mahkae tha lekin,juhi ka wo paudha mere aangan mein nahin tha
https://www.rekhta.org/tags/aansoo-shayari/couplets,aaj ik aur baras biit gayā us ke baġhair,jis ke hote hue hote the zamāne mere
https://www.rekhta.org/tags/aansoo-shayari/couplets,vaise to ik aañsū hī bahā kar mujhe le jaa.e,aise koī tūfān hilā bhī nahīñ saktā
https://www.rekhta.org/tags/aansoo-shayari/couplets,waise to ek aansu hi baha kar mujhe le jae,aise koi tufan hila bhi nahin sakta
https://www.rekhta.org/tags/aansoo-shayari/couplets,vo aks ban ke mirī chashm-e-tar meñ rahtā hai,ajiib shaḳhs hai paanī ke ghar meñ rahtā hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,wo aks ban ke meri chashm-e-tar mein rahta hai,ajib shaKHs hai pani ke ghar mein rahta hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,roz achchhe nahīñ lagte aañsū,ḳhaas mauqoñ pe mazā dete haiñ
https://www.rekhta.org/tags/aansoo-shayari/couplets,roz achchhe nahin lagte aansu,KHas mauqon pe maza dete hain
https://www.rekhta.org/tags/aansoo-shayari/couplets,ek aañsū bhī hukūmat ke liye ḳhatra hai,tum ne dekhā nahīñ ā.ankhoñ kā samundar honā
https://www.rekhta.org/tags/aansoo-shayari/couplets,ek aansu bhi hukumat ke liye KHatra hai,tum ne dekha nahin aaankhon ka samundar hona
https://www.rekhta.org/tags/aansoo-shayari/couplets,rone vaale tujhe rone kā salīqa hī nahīñ,ashk piine ke liye haiñ ki bahāne ke liye
https://www.rekhta.org/tags/aansoo-shayari/couplets,rone wale tujhe rone ka saliqa hi nahin,ashk pine ke liye hain ki bahane ke liye
https://www.rekhta.org/tags/aansoo-shayari/couplets,ek aañsū ne Duboyā mujh ko un kī bazm meñ,buuñd bhar paanī se saarī aabrū paanī huī
https://www.rekhta.org/tags/aansoo-shayari/couplets,ek aansu ne Duboya mujh ko un ki bazm mein,bund bhar pani se sari aabru pani hui
https://www.rekhta.org/tags/aansoo-shayari/couplets,aarzū hasrat aur ummīd shikāyat aañsū,ik tirā zikr thā aur biich meñ kyā kyā niklā
https://www.rekhta.org/tags/aansoo-shayari/couplets,aarzu hasrat aur ummid shikayat aansu,ek tera zikr tha aur bich mein kya kya nikla
https://www.rekhta.org/tags/aansoo-shayari/couplets,maiñ ronā chāhtā huuñ ḳhuub ronā chāhtā huuñ maiñ,phir us ke baad gahrī niind sonā chāhtā huuñ maiñ
https://www.rekhta.org/tags/aansoo-shayari/couplets,main rona chahta hun KHub rona chahta hun main,phir us ke baad gahri nind sona chahta hun main
https://www.rekhta.org/tags/aansoo-shayari/couplets,un ke ruḳhsār pe Dhalke hue aañsū tauba,maiñ ne shabnam ko bhī sho.aloñ pe machalte dekhā
https://www.rekhta.org/tags/aansoo-shayari/couplets,un ke ruKHsar pe Dhalke hue aansu tauba,main ne shabnam ko bhi shoalon pe machalte dekha
https://www.rekhta.org/tags/aansoo-shayari/couplets,muddat ke ba.ad us ne jo kī lutf kī nigāh,jī ḳhush to ho gayā magar aañsū nikal paḌe
https://www.rekhta.org/tags/aansoo-shayari/couplets,muddat ke baad us ne jo ki lutf ki nigah,ji KHush to ho gaya magar aansu nikal paDe
https://www.rekhta.org/tags/aansoo-shayari/couplets,shabnam ke aañsū phuul par ye to vahī qissa huā,āñkheñ mirī bhīgī huī chehra tirā utrā huā
https://www.rekhta.org/tags/aansoo-shayari/couplets,shabnam ke aansu phul par ye to wahi qissa hua,aankhen meri bhigi hui chehra tera utra hua
https://www.rekhta.org/tags/aansoo-shayari/couplets,hasīñ terī āñhkeñ hasīñ tere aañsū,yahīñ Duub jaane ko jī chāhtā hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,hasin teri aanhken hasin tere aansu,yahin Dub jaane ko ji chahta hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,mirī ruuh kī haqīqat mire āñsuoñ se pūchho,mirā majlisī tabassum mirā tarjumāñ nahīñ hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,meri ruh ki haqiqat mere aansuon se puchho,mera majlisi tabassum mera tarjuman nahin hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,is qadar royā huuñ terī yaad meñ,ā.īne āñkhoñ ke dhundle ho ga.e
https://www.rekhta.org/tags/aansoo-shayari/couplets,is qadar roya hun teri yaad mein,aaine aankhon ke dhundle ho gae
https://www.rekhta.org/tags/aansoo-shayari/couplets,phir mirī aañkh ho ga.ī namnāk,phir kisī ne mizāj pūchhā hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,phir meri aankh ho gai namnak,phir kisi ne mizaj puchha hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,thamte thamte thameñge aañsū,ronā hai kuchh hañsī nahīñ hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,thamte thamte thamenge aansu,rona hai kuchh hansi nahin hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,ghaas meñ jazb hue hoñge zamīñ ke aañsū,paañv rakhtā huuñ to halkī sī namī lagtī hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,ghas mein jazb hue honge zamin ke aansu,panw rakhta hun to halki si nami lagti hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,kyā kahūñ kis tarah se jiitā huuñ,ġham ko khātā huuñ aañsū piitā huuñ
https://www.rekhta.org/tags/aansoo-shayari/couplets,kya kahun kis tarah se jita hun,gham ko khata hun aansu pita hun
https://www.rekhta.org/tags/aansoo-shayari/couplets,dil meñ ik dard uThā āñkhoñ meñ aañsū bhar aa.e,baiThe baiThe hameñ kyā jāniye kyā yaad aayā
https://www.rekhta.org/tags/aansoo-shayari/couplets,dil mein ek dard uTha aankhon mein aansu bhar aae,baiThe baiThe hamein kya jaaniye kya yaad aaya
https://www.rekhta.org/tags/aansoo-shayari/couplets,pahle nahā.ī os meñ phir āñsuoñ meñ raat,yuuñ buuñd buuñd utrī hamāre gharoñ meñ raat
https://www.rekhta.org/tags/aansoo-shayari/couplets,pahle nahai os mein phir aansuon mein raat,yun bund bund utri hamare gharon mein raat
https://www.rekhta.org/tags/aansoo-shayari/couplets,aur kuchh tohfa na thā jo laate ham tere niyāz,ek do aañsū the āñkhoñ meñ so bhar laa.eñ haiñ ham
https://www.rekhta.org/tags/aansoo-shayari/couplets,aur kuchh tohfa na tha jo late hum tere niyaz,ek do aansu the aankhon mein so bhar laen hain hum
https://www.rekhta.org/tags/aansoo-shayari/couplets,ye aañsū be-sabab jaarī nahīñ hai,mujhe rone kī bīmārī nahīñ hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,ye aansu be-sabab jari nahin hai,mujhe rone ki bimari nahin hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,mire ashk bhī haiñ is meñ ye sharāb ubal na jaa.e,mirā jaam chhūne vaale tirā haath jal na jaa.e
,mere ashk bhi hain is mein ye sharab ubal na jae,mera jam chhune wale tera hath jal na jae
https://www.rekhta.org/tags/aansoo-shayari/couplets,maiñ ne chāhā thā ki ashkoñ kā tamāshā dekhūñ,aur āñkhoñ kā ḳhazāna thā ki ḳhālī niklā
https://www.rekhta.org/tags/aansoo-shayari/couplets,main ne chaha tha ki ashkon ka tamasha dekhun,aur aankhon ka KHazana tha ki KHali nikla
https://www.rekhta.org/tags/aansoo-shayari/couplets,palkoñ kī had ko toḌ ke dāman pe aa girā,ik ashk mere sabr kī tauhīn kar gayā
https://www.rekhta.org/tags/aansoo-shayari/couplets,palkon ki had ko toD ke daman pe aa gira,ek ashk mere sabr ki tauhin kar gaya
https://www.rekhta.org/tags/aansoo-shayari/couplets,ashk-e-ġham dīda-e-pur-nam se sambhāle na ga.e,ye vo bachche haiñ jo maañ baap se paale na ga.e
https://www.rekhta.org/tags/aansoo-shayari/couplets,ashk-e-gham dida-e-pur-nam se sambhaale na gae,ye wo bachche hain jo man bap se pale na gae
https://www.rekhta.org/tags/aansoo-shayari/couplets,udaas āñkhoñ se aañsū nahīñ nikalte haiñ,ye motiyoñ kī tarah sīpiyoñ meñ palte haiñ
https://www.rekhta.org/tags/aansoo-shayari/couplets,udas aankhon se aansu nahin nikalte hain,ye motiyon ki tarah sipiyon mein palte hain
https://www.rekhta.org/tags/aansoo-shayari/couplets,merī āñkhoñ meñ haiñ aañsū tere dāman meñ bahār,gul banā saktā hai tū shabnam banā saktā huuñ maiñ
https://www.rekhta.org/tags/aansoo-shayari/couplets,meri aankhon mein hain aansu tere daman mein bahaar,gul bana sakta hai tu shabnam bana sakta hun main
https://www.rekhta.org/tags/aansoo-shayari/couplets,lagī rahtī hai ashkoñ kī jhaḌī garmī ho sardī ho,nahīñ ruktī kabhī barsāt jab se tum nahīñ aa.e
https://www.rekhta.org/tags/aansoo-shayari/couplets,lagi rahti hai ashkon ki jhaDi garmi ho sardi ho,nahin rukti kabhi barsat jab se tum nahin aae
https://www.rekhta.org/tags/aansoo-shayari/couplets,jo aag lagā.ī thī tum ne us ko to bujhāyā ashkoñ ne,jo ashkoñ ne bhaḌkā.ī hai us aag ko ThanDā kaun kare
https://www.rekhta.org/tags/aansoo-shayari/couplets,jo aag lagai thi tum ne us ko to bujhaya ashkon ne,jo ashkon ne bhaDkai hai us aag ko ThanDa kaun kare
https://www.rekhta.org/tags/aansoo-shayari/couplets,itne aañsū to na the dīda-e-tar ke aage,ab to paanī hī bharā rahtā hai ghar ke aage
https://www.rekhta.org/tags/aansoo-shayari/couplets,itne aansu to na the dida-e-tar ke aage,ab to pani hi bhara rahta hai ghar ke aage
https://www.rekhta.org/tags/aansoo-shayari/couplets,aa dekh ki mere āñsuoñ meñ,ye kis kā jamāl aa gayā hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,aa dekh ki mere aansuon mein,ye kis ka jamal aa gaya hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,dāman se vo poñchhtā hai aañsū,rone kā kuchh aaj hī mazā hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,daman se wo ponchhta hai aansu,rone ka kuchh aaj hi maza hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,bahtā aañsū ek jhalak meñ kitne ruup dikhā.egā,aañkh se ho kar gaal bhigo kar miTTī meñ mil jā.egā
https://www.rekhta.org/tags/aansoo-shayari/couplets,bahta aansu ek jhalak mein kitne rup dikhaega,aankh se ho kar gal bhigo kar miTTi mein mil jaega
https://www.rekhta.org/tags/aansoo-shayari/couplets,thame aañsū to phir tum shauq se ghar ko chale jaanā,kahāñ jaate ho is tūfān meñ paanī zarā Thahre
https://www.rekhta.org/tags/aansoo-shayari/couplets,thame aansu to phir tum shauq se ghar ko chale jaana,kahan jate ho is tufan mein pani zara Thahre
https://www.rekhta.org/tags/aansoo-shayari/couplets,maiñ jis kī aañkh kā aañsū thā us ne qadr na kī,bikhar gayā huuñ to ab ret se uThā.e mujhe
https://www.rekhta.org/tags/aansoo-shayari/couplets,main jis ki aankh ka aansu tha us ne qadr na ki,bikhar gaya hun to ab ret se uThae mujhe
https://www.rekhta.org/tags/aansoo-shayari/couplets,aañsū hamāre gir ga.e un kī nigāh se,in motiyoñ kī ab koī qīmat nahīñ rahī
https://www.rekhta.org/tags/aansoo-shayari/couplets,aansu hamare gir gae un ki nigah se,in motiyon ki ab koi qimat nahin rahi
https://www.rekhta.org/tags/aansoo-shayari/couplets,bichhī thiiñ har taraf āñkheñ hī āñkheñ,koī aañsū girā thā yaad hogā
https://www.rekhta.org/tags/aansoo-shayari/couplets,bichhi thin har taraf aankhen hi aankhen,koi aansu gira tha yaad hoga
https://www.rekhta.org/tags/aansoo-shayari/couplets,āñkhoñ se āñsuoñ ke marāsim purāne haiñ,mehmāñ ye ghar meñ aa.eñ to chubhtā nahīñ dhuāñ
https://www.rekhta.org/tags/aansoo-shayari/couplets,aankhon se aansuon ke marasim purane hain,mehman ye ghar mein aaen to chubhta nahin dhuan
https://www.rekhta.org/tags/aansoo-shayari/couplets,samajhtā huuñ sabab kāfir tire aañsū nikalne kā,dhuāñ lagtā hai āñkhoñ meñ kisī ke dil ke jalne kā
https://www.rekhta.org/tags/aansoo-shayari/couplets,samajhta hun sabab kafir tere aansu nikalne ka,dhuan lagta hai aankhon mein kisi ke dil ke jalne ka
https://www.rekhta.org/tags/aansoo-shayari/couplets,mohabbat meñ ik aisā vaqt bhī dil par guzartā hai,ki aañsū ḳhushk ho jaate haiñ tuġhyānī nahīñ jaatī
https://www.rekhta.org/tags/aansoo-shayari/couplets,mohabbat mein ek aisa waqt bhi dil par guzarta hai,ki aansu KHushk ho jate hain tughyani nahin jati
https://www.rekhta.org/tags/aansoo-shayari/couplets,hote hī shaam jalne lagā yaad kā alaao,aañsū sunāne dukh kī kahānī nikal paḌe
https://www.rekhta.org/tags/aansoo-shayari/couplets,hote hi sham jalne laga yaad ka alao,aansu sunane dukh ki kahani nikal paDe
https://www.rekhta.org/tags/aansoo-shayari/couplets,kyā kahūñ dīda-e-tar ye to mirā chehrā hai,sañg kaT jaate haiñ bārish kī jahāñ dhaar gire
https://www.rekhta.org/tags/aansoo-shayari/couplets,kya kahun dida-e-tar ye to mera chehra hai,sang kaT jate hain barish ki jahan dhaar gire
https://www.rekhta.org/tags/aansoo-shayari/couplets,vo maazī jo hai ik majmua ashkoñ aur aahoñ kā,na jaane mujh ko is maazī se kyuuñ itnī mohabbat hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,wo mazi jo hai ek majmua ashkon aur aahon ka,na jaane mujh ko is mazi se kyun itni mohabbat hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,rakh na aañsū se vasl kī ummīd,khāre paanī se daal galtī nahīñ
https://www.rekhta.org/tags/aansoo-shayari/couplets,rakh na aansu se wasl ki ummid,khaare pani se dal galti nahin
https://www.rekhta.org/tags/aansoo-shayari/couplets,aasrā de ke mere ashk na chhīn,yahī le de ke bachā hai mujh meñ
https://www.rekhta.org/tags/aansoo-shayari/couplets,aasra de ke mere ashk na chhin,yahi le de ke bacha hai mujh mein
https://www.rekhta.org/tags/aansoo-shayari/couplets,yuuñ hī āñkhoñ meñ aa ga.e aañsū,jā.iye aap koī baat nahīñ
https://www.rekhta.org/tags/aansoo-shayari/couplets,yun hi aankhon mein aa gae aansu,jaiye aap koi baat nahin
https://www.rekhta.org/tags/aansoo-shayari/couplets,ashkoñ ke nishāñ parcha-e-sāda pe haiñ qāsid,ab kuchh na bayāñ kar ye ibārat hī bahut hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,ashkon ke nishan parcha-e-sada pe hain qasid,ab kuchh na bayan kar ye ibarat hi bahut hai
https://www.rekhta.org/tags/aansoo-shayari/couplets,āñkhoñ tak aa sakī na kabhī āñsuoñ kī lahr,ye qāfila bhī naql-e-makānī meñ kho gayā
https://www.rekhta.org/tags/aansoo-shayari/couplets,aankhon tak aa saki na kabhi aansuon ki lahr,ye qafila bhi naql-e-makani mein kho gaya
https://www.rekhta.org/tags/aansoo-shayari/couplets,ġhair se khelī hai holī yaar ne,Daale mujh par dīda-e-ḳhūñ-bār rañg
https://www.rekhta.org/tags/aansoo-shayari/couplets,ghair se kheli hai holi yar ne,Dale mujh par dida-e-KHun-bar rang
https://www.rekhta.org/tags/aarzoo-shayari/couplets,aaj ik aur baras biit gayā us ke baġhair,jis ke hote hue hote the zamāne mere
https://www.rekhta.org/tags/aarzoo-shayari/couplets,na jī bhar ke dekhā na kuchh baat kī,baḌī aarzū thī mulāqāt kī
https://www.rekhta.org/tags/aarzoo-shayari/couplets,na ji bhar ke dekha na kuchh baat ki,baDi aarzu thi mulaqat ki
https://www.rekhta.org/tags/aarzoo-shayari/couplets,hazāroñ ḳhvāhisheñ aisī ki har ḳhvāhish pe dam nikle,bahut nikle mire armān lekin phir bhī kam nikle
https://www.rekhta.org/tags/aarzoo-shayari/couplets,hazaron KHwahishen aisi ki har KHwahish pe dam nikle,bahut nikle mere arman lekin phir bhi kam nikle
https://www.rekhta.org/tags/aarzoo-shayari/couplets,nahīñ nigāh meñ manzil to justujū hī sahī,nahīñ visāl mayassar to aarzū hī sahī
https://www.rekhta.org/tags/aarzoo-shayari/couplets,nahin nigah mein manzil to justuju hi sahi,nahin visal mayassar to aarzu hi sahi
https://www.rekhta.org/tags/aarzoo-shayari/couplets,insāñ kī ḳhvāhishoñ kī koī intihā nahīñ,do gaz zamīñ bhī chāhiye do gaz kafan ke baad
https://www.rekhta.org/tags/aarzoo-shayari/couplets,insan ki KHwahishon ki koi intiha nahin,do gaz zamin bhi chahiye do gaz kafan ke baad
https://www.rekhta.org/tags/aarzoo-shayari/couplets,aarzū hai ki tū yahāñ aa.e,aur phir umr bhar na jaa.e kahīñ
https://www.rekhta.org/tags/aarzoo-shayari/couplets,aarzu hai ki tu yahan aae,aur phir umr bhar na jae kahin
https://www.rekhta.org/tags/aarzoo-shayari/couplets,jān-levā thiiñ ḳhvāhisheñ varna,vasl se intizār achchhā thā
https://www.rekhta.org/tags/aarzoo-shayari/couplets,jaan-lewa thin KHwahishen warna,wasl se intizar achchha tha
https://www.rekhta.org/tags/aarzoo-shayari/couplets,mujhe ye Dar hai tirī aarzū na miT jaa.e,bahut dinoñ se tabī.at mirī udaas nahīñ
https://www.rekhta.org/tags/aarzoo-shayari/couplets,mujhe ye Dar hai teri aarzu na miT jae,bahut dinon se tabiat meri udas nahin
https://www.rekhta.org/tags/aarzoo-shayari/couplets,mujh ko ye aarzū vo uThā.eñ naqāb ḳhud,un ko ye intizār taqāzā kare koī
https://www.rekhta.org/tags/aarzoo-shayari/couplets,mujh ko ye aarzu wo uThaen naqab KHud,un ko ye intizar taqaza kare koi
https://www.rekhta.org/tags/aarzoo-shayari/couplets,tumhārī yaad meñ jiine kī aarzū hai abhī,kuchh apnā haal sambhālūñ agar ijāzat ho
https://www.rekhta.org/tags/aarzoo-shayari/couplets,tumhaari yaad mein jine ki aarzu hai abhi,kuchh apna haal sambhaalun agar ijazat ho
https://www.rekhta.org/tags/aarzoo-shayari/couplets,yahāñ kisī ko bhī kuchh hasb-e-ārzū na milā,kisī ko ham na mile aur ham ko tū na milā
https://www.rekhta.org/tags/aarzoo-shayari/couplets,yahan kisi ko bhi kuchh hasb-e-arzu na mila,kisi ko hum na mile aur hum ko tu na mila
https://www.rekhta.org/tags/aarzoo-shayari/couplets,aarzū terī barqarār rahe,dil kā kyā hai rahā rahā na rahā
https://www.rekhta.org/tags/aarzoo-shayari/couplets,aarzu teri barqarar rahe,dil ka kya hai raha raha na raha
https://www.rekhta.org/tags/aarzoo-shayari/couplets,marte haiñ aarzū meñ marne kī,maut aatī hai par nahīñ aatī
https://www.rekhta.org/tags/aarzoo-shayari/couplets,marte hain aarzu mein marne ki,maut aati hai par nahin aati
https://www.rekhta.org/tags/aarzoo-shayari/couplets,ye aarzū bhī baḌī chiiz hai magar hamdam,visāl-e-yār faqat aarzū kī baat nahīñ
https://www.rekhta.org/tags/aarzoo-shayari/couplets,ye aarzu bhi baDi chiz hai magar hamdam,visal-e-yar faqat aarzu ki baat nahin
https://www.rekhta.org/tags/aarzoo-shayari/couplets,mirī apnī aur us kī aarzū meñ farq ye thā,mujhe bas vo use saarā zamāna chāhiye thā
https://www.rekhta.org/tags/aarzoo-shayari/couplets,meri apni aur us ki aarzu mein farq ye tha,mujhe bas wo use sara zamana chahiye tha
https://www.rekhta.org/tags/aarzoo-shayari/couplets,aarzū hasrat aur ummīd shikāyat aañsū,ik tirā zikr thā aur biich meñ kyā kyā niklā
https://www.rekhta.org/tags/aarzoo-shayari/couplets,aarzu hasrat aur ummid shikayat aansu,ek tera zikr tha aur bich mein kya kya nikla
https://www.rekhta.org/tags/aarzoo-shayari/couplets,ham kyā kareñ agar na tirī aarzū kareñ,duniyā meñ aur bhī koī tere sivā hai kyā
https://www.rekhta.org/tags/aarzoo-shayari/couplets,hum kya karen agar na teri aarzu karen,duniya mein aur bhi koi tere siwa hai kya
https://www.rekhta.org/tags/aarzoo-shayari/couplets,bahāne aur bhī hote jo zindagī ke liye,ham ek baar tirī aarzū bhī kho dete
https://www.rekhta.org/tags/aarzoo-shayari/couplets,bahane aur bhi hote jo zindagi ke liye,hum ek bar teri aarzu bhi kho dete
https://www.rekhta.org/tags/aarzoo-shayari/couplets,sab ḳhvāhisheñ puurī hoñ 'farāz' aisā nahīñ hai,jaise ka.ī ash.ār mukammal nahīñ hote
https://www.rekhta.org/tags/aarzoo-shayari/couplets,sab KHwahishen puri hon 'faraaz' aisa nahin hai,jaise kai ashaar mukammal nahin hote
https://www.rekhta.org/tags/aarzoo-shayari/couplets,"ḳhvāb, ummīd, tamannā.eñ, ta.alluq, rishte",jaan le lete haiñ āḳhir ye sahāre saare
https://www.rekhta.org/tags/aarzoo-shayari/couplets,"KHwab, ummid, tamannaen, talluq, rishte",jaan le lete hain aaKHir ye sahaare sare
https://www.rekhta.org/tags/aarzoo-shayari/couplets,ġham-e-zamāna ne majbūr kar diyā varna,ye aarzū thī ki bas terī aarzū karte
https://www.rekhta.org/tags/aarzoo-shayari/couplets,gham-e-zamana ne majbur kar diya warna,ye aarzu thi ki bas teri aarzu karte
https://www.rekhta.org/tags/aarzoo-shayari/couplets,nā-umīdī baḌh ga.ī hai is qadar,aarzū kī aarzū hone lagī
https://www.rekhta.org/tags/aarzoo-shayari/couplets,na-umidi baDh gai hai is qadar,aarzu ki aarzu hone lagi
https://www.rekhta.org/tags/aarzoo-shayari/couplets,tirī aarzū tirī justujū meñ bhaTak rahā thā galī galī,mirī dāstāñ tirī zulf hai jo bikhar bikhar ke sañvar ga.ī
https://www.rekhta.org/tags/aarzoo-shayari/couplets,teri aarzu teri justuju mein bhaTak raha tha gali gali,meri dastan teri zulf hai jo bikhar bikhar ke sanwar gai
https://www.rekhta.org/tags/aarzoo-shayari/couplets,kaTtī hai aarzū ke sahāre pe zindagī,kaise kahūñ kisī kī tamannā na chāhiye
https://www.rekhta.org/tags/aarzoo-shayari/couplets,kaTti hai aarzu ke sahaare pe zindagi,kaise kahun kisi ki tamanna na chahiye
https://www.rekhta.org/tags/aarzoo-shayari/couplets,hotī kahāñ hai dil se judā dil kī aarzū,jaatā kahāñ hai sham.a ko parvāna chhoḌ kar
https://www.rekhta.org/tags/aarzoo-shayari/couplets,hoti kahan hai dil se juda dil ki aarzu,jata kahan hai shama ko parwana chhoD kar
https://www.rekhta.org/tags/aarzoo-shayari/couplets,ye aarzū thī tujhe gul ke rū-ba-rū karte,ham aur bulbul-e-betāb guftugū karte
https://www.rekhta.org/tags/aarzoo-shayari/couplets,ye aarzu thi tujhe gul ke ru-ba-ru karte,hum aur bulbul-e-betab guftugu karte
https://www.rekhta.org/tags/aarzoo-shayari/couplets,aarzū vasl kī rakhtī hai pareshāñ kyā kyā,kyā batā.ūñ ki mere dil meñ hai armāñ kyā kyā
https://www.rekhta.org/tags/aarzoo-shayari/couplets,aarzu wasl ki rakhti hai pareshan kya kya,kya bataun ki mere dil mein hai arman kya kya
https://www.rekhta.org/tags/aarzoo-shayari/couplets,dil meñ vo bhiiḌ hai ki zarā bhī nahīñ jagah,aap aa.iye magar koī armāñ nikāl ke
https://www.rekhta.org/tags/aarzoo-shayari/couplets,dil mein wo bhiD hai ki zara bhi nahin jagah,aap aaiye magar koi arman nikal ke
https://www.rekhta.org/tags/aarzoo-shayari/couplets,tujh se sau baar mil chuke lekin,tujh se milne kī aarzū hai vahī
https://www.rekhta.org/tags/aarzoo-shayari/couplets,tujh se sau bar mil chuke lekin,tujh se milne ki aarzu hai wahi
https://www.rekhta.org/tags/aarzoo-shayari/couplets,armān vasl kā mirī nazroñ se taaḌ ke,pahle hī se vo baiTh ga.e muñh bigāḌ ke
https://www.rekhta.org/tags/aarzoo-shayari/couplets,arman wasl ka meri nazron se taD ke,pahle hi se wo baiTh gae munh bigaD ke
https://www.rekhta.org/tags/aarzoo-shayari/couplets,tirī vafā meñ milī ārzū-e-maut mujhe,jo maut mil ga.ī hotī to koī baat bhī thī
https://www.rekhta.org/tags/aarzoo-shayari/couplets,teri wafa mein mili aarzu-e-maut mujhe,jo maut mil gai hoti to koi baat bhi thi
https://www.rekhta.org/tags/aarzoo-shayari/couplets,bahut aziiz thī ye zindagī magar ham log,kabhī kabhī to kisī aarzū meñ mar bhī ga.e
https://www.rekhta.org/tags/aarzoo-shayari/couplets,bahut aziz thi ye zindagi magar hum log,kabhi kabhi to kisi aarzu mein mar bhi gae
https://www.rekhta.org/tags/aarzoo-shayari/couplets,ba.ad marne ke bhī chhoḌī na rifāqat merī,merī turbat se lagī baiThī hai hasrat merī
https://www.rekhta.org/tags/aarzoo-shayari/couplets,baad marne ke bhi chhoDi na rifaqat meri,meri turbat se lagi baiThi hai hasrat meri
https://www.rekhta.org/tags/aarzoo-shayari/couplets,Dartā huuñ dekh kar dil-e-be-ārzū ko maiñ,sunsān ghar ye kyuuñ na ho mehmān to gayā
https://www.rekhta.org/tags/aarzoo-shayari/couplets,Darta hun dekh kar dil-e-be-arzu ko main,sunsan ghar ye kyun na ho mehman to gaya
https://www.rekhta.org/tags/aarzoo-shayari/couplets,baḌī aarzū thī ham ko na.e ḳhvāb dekhne kī,so ab apnī zindagī meñ na.e ḳhvāb bhar rahe haiñ
https://www.rekhta.org/tags/aarzoo-shayari/couplets,baDi aarzu thi hum ko nae KHwab dekhne ki,so ab apni zindagi mein nae KHwab bhar rahe hain
https://www.rekhta.org/tags/aarzoo-shayari/couplets,tamannā tirī hai agar hai tamannā,tirī aarzū hai agar aarzū hai
https://www.rekhta.org/tags/aarzoo-shayari/couplets,tamanna teri hai agar hai tamanna,teri aarzu hai agar aarzu hai
https://www.rekhta.org/tags/aarzoo-shayari/couplets,hai husūl-e-ārzū kā raaz tark-e-ārzū,maiñ ne duniyā chhoḌ dī to mil ga.ī duniyā mujhe
https://www.rekhta.org/tags/aarzoo-shayari/couplets,hai husul-e-arzu ka raaz tark-e-arzu,main ne duniya chhoD di to mil gai duniya mujhe
https://www.rekhta.org/tags/aarzoo-shayari/couplets,kitāb-e-ārzū ke gum-shuda kuchh baab rakkhe haiñ,tire takiye ke nīche bhī hamāre ḳhvāb rakkhe haiñ
https://www.rekhta.org/tags/aarzoo-shayari/couplets,kitab-e-arzu ke gum-shuda kuchh bab rakkhe hain,tere takiye ke niche bhi hamare KHwab rakkhe hain
https://www.rekhta.org/tags/aarzoo-shayari/couplets,vo jo raat mujh ko baḌe adab se salām kar ke chalā gayā,use kyā ḳhabar mire dil meñ bhī kabhī ārzū-e-gunāh thī
